HW,CHANNELS,KERNEL_SIZE,STRIDES,FREQ,CAT,STAGE,SCALED_FREQ,SCALED_LOG_FREQ
32.0,104.0,7.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
33.0,96.0,5.0,1.0,0.00072598056,test,body,0.0007259805570356548,0.0007259309
92.0,144.0,3.0,2.0,0.0006629344,test,body,0.0006629343843087554,0.00066289474
17.0,120.0,3.0,1.0,0.00046781724,test,body,0.0004678172408603132,0.00046780304
27.0,120.0,5.0,2.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
7.0,720.0,7.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
11.0,720.0,3.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
61.0,120.0,5.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
54.0,40.0,7.0,1.0,0.0005730243,test,body,0.0005730243283323944,0.0005730405
28.0,288.0,3.0,2.0,0.0006573885,test,body,0.000657388474792242,0.0006574131
37.0,120.0,3.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
120.0,72.0,5.0,2.0,0.0006629344,test,body,0.0006629343843087554,0.00066289474
6.0,720.0,5.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
56.0,72.0,5.0,1.0,0.0005220594,test,body,0.0005220593884587288,0.00052203203
29.0,80.0,3.0,1.0,0.00053007307,test,body,0.0005300730699673295,0.0005301364
21.0,144.0,5.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
16.0,120.0,3.0,1.0,0.00046781724,test,body,0.0004678172408603132,0.00046780304
88.0,72.0,5.0,2.0,0.0006629344,test,body,0.0006629343843087554,0.00066289474
36.0,56.0,3.0,1.0,0.0005730243,test,body,0.0005730243283323944,0.0005730405
104.0,72.0,3.0,2.0,0.0006629344,test,body,0.0006629343843087554,0.00066289474
17.0,384.0,5.0,2.0,0.0002689893,test,body,0.0002689893008209765,0.0002689777
70.0,64.0,5.0,2.0,0.00066938717,test,body,0.0006693871691823006,0.0006693296
90.0,72.0,5.0,2.0,0.0006629344,test,body,0.0006629343843087554,0.00066289474
60.0,216.0,3.0,2.0,0.0004259819,test,body,0.00042598191066645086,0.00042596716
110.0,64.0,5.0,2.0,0.00066938717,test,body,0.0006693871691823006,0.0006693296
33.0,128.0,7.0,2.0,0.0003243812,test,body,0.0003243811952415854,0.00032440963
57.0,40.0,5.0,1.0,0.0005730243,test,body,0.0005730243283323944,0.0005730405
116.0,144.0,5.0,2.0,0.0006534744,test,body,0.0006534744170494378,0.0006534807
94.0,144.0,7.0,2.0,0.0006629344,test,body,0.0006629343843087554,0.00066289474
40.0,176.0,5.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
28.0,144.0,3.0,2.0,0.00021605512,test,body,0.00021605512301903218,0.00021604633
27.0,80.0,5.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
29.0,192.0,3.0,2.0,0.0003324278,test,body,0.00033242779318243265,0.00033251554
56.0,11.0,7.0,1.0,0.0011879168,test,body,0.0011879168450832367,0.0011875586
96.0,80.0,5.0,2.0,0.0009920632,test,body,0.0009920632001012564,0.0009918545
122.0,72.0,5.0,2.0,0.0006629344,test,body,0.0006629343843087554,0.00066289474
7.0,960.0,7.0,1.0,0.00050820725,test,body,0.0005082072457298636,0.00050820695
58.0,112.0,5.0,2.0,0.0004259819,test,body,0.00042598191066645086,0.00042596716
120.0,168.0,5.0,2.0,0.0006436574,test,body,0.0006436574039980769,0.0006435898
28.0,224.0,3.0,1.0,0.00050221704,test,body,0.0005022170371375978,0.00050224777
64.0,56.0,5.0,1.0,0.00054519204,test,body,0.0005451920442283154,0.0005451531
12.0,232.0,5.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
4.0,480.0,7.0,1.0,0.00050820725,test,body,0.0005082072457298636,0.00050820695
94.0,48.0,7.0,2.0,0.00066938717,test,body,0.0006693871691823006,0.0006693296
30.0,240.0,5.0,2.0,0.00034783827,test,body,0.00034783827140927315,0.0003478927
47.0,128.0,5.0,2.0,0.0003243812,test,body,0.0003243811952415854,0.00032440963
61.0,64.0,7.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
13.0,232.0,5.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
4.0,512.0,5.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
122.0,64.0,3.0,2.0,0.00066938717,test,body,0.0006693871691823006,0.0006693296
40.0,64.0,3.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
16.0,176.0,5.0,1.0,0.0004712281,test,body,0.00047122809337452054,0.0004712595
34.0,160.0,5.0,2.0,0.0003324278,test,body,0.00033242779318243265,0.00033251554
57.0,104.0,7.0,2.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
16.0,80.0,5.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
4.0,1488.0,3.0,1.0,0.00050221704,test,body,0.0005022170371375978,0.00050224777
15.0,544.0,5.0,1.0,0.0005231932,test,body,0.0005231932154856622,0.00052322395
82.0,48.0,5.0,2.0,0.00066938717,test,body,0.0006693871691823006,0.0006693296
61.0,104.0,7.0,2.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
13.0,576.0,5.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
47.0,192.0,5.0,2.0,0.00035714763,test,body,0.0003571476263459772,0.0003571905
10.0,768.0,7.0,2.0,0.00035714763,test,body,0.0003571476263459772,0.0003571905
61.0,40.0,3.0,1.0,0.0005730243,test,body,0.0005730243283323944,0.0005730405
14.0,168.0,3.0,1.0,0.0004712281,test,body,0.00047122809337452054,0.0004712595
35.0,88.0,5.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
80.0,144.0,3.0,2.0,0.00081010885,test,body,0.0008101088460534811,0.00081005244
68.0,144.0,3.0,2.0,0.000570555,test,body,0.0005705549847334623,0.0005705378
52.0,96.0,3.0,1.0,0.0005979602,test,body,0.0005979601992294192,0.0005979478
7.0,1488.0,3.0,2.0,0.00035714763,test,body,0.0003571476263459772,0.0003571905
61.0,72.0,7.0,1.0,0.00052598736,test,body,0.0005259873578324914,0.0005259651
70.0,64.0,7.0,2.0,0.00066938717,test,body,0.0006693871691823006,0.0006693296
62.0,88.0,5.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
7.0,1100.0,5.0,1.0,0.0007129545,test,body,0.0007129544974304736,0.0007129427
16.0,224.0,7.0,1.0,0.00050221704,test,body,0.0005022170371375978,0.00050224777
58.0,80.0,3.0,2.0,0.0003656221,test,body,0.00036562210880219936,0.00036565372
60.0,196.0,5.0,2.0,0.0004259819,test,body,0.00042598191066645086,0.00042596716
8.0,264.0,5.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
40.0,48.0,3.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
64.0,176.0,5.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
15.0,560.0,5.0,2.0,0.0002689893,test,body,0.0002689893008209765,0.0002689777
7.0,784.0,3.0,1.0,0.0007129545,test,body,0.0007129544974304736,0.0007129427
61.0,72.0,3.0,2.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
50.0,72.0,5.0,1.0,0.00052598736,test,body,0.0005259873578324914,0.0005259651
72.0,144.0,3.0,1.0,0.001017489,test,body,0.00101748900488019,0.0010172279
20.0,120.0,5.0,1.0,0.00046781724,test,body,0.0004678172408603132,0.00046780304
16.0,672.0,5.0,1.0,0.00063254935,test,body,0.0006325493450276554,0.00063250726
15.0,112.0,3.0,1.0,0.00051402085,test,body,0.000514020852278918,0.00051404693
14.0,640.0,5.0,2.0,0.0002689893,test,body,0.0002689893008209765,0.0002689777
21.0,288.0,3.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
57.0,72.0,3.0,1.0,0.00052598736,test,body,0.0005259873578324914,0.0005259651
56.0,128.0,3.0,2.0,0.00072700763,test,body,0.0007270076312124729,0.00072700327
9.0,384.0,5.0,2.0,0.00035714763,test,body,0.0003571476263459772,0.0003571905
46.0,96.0,3.0,1.0,0.0005979602,test,body,0.0005979601992294192,0.0005979478
34.0,200.0,3.0,1.0,0.0006071852,test,body,0.0006071851821616292,0.000607124
114.0,96.0,7.0,2.0,0.00066618074,test,body,0.0006661807419732213,0.0006661121
74.0,96.0,7.0,2.0,0.00066618074,test,body,0.0006661807419732213,0.0006661121
116.0,96.0,5.0,2.0,0.0007247018,test,body,0.0007247017929330468,0.0007246202
37.0,128.0,3.0,1.0,0.0005947958,test,body,0.0005947957979515195,0.00059484935
61.0,176.0,5.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
60.0,128.0,3.0,2.0,0.0003243812,test,body,0.0003243811952415854,0.00032440963
23.0,160.0,3.0,1.0,0.00050820725,test,body,0.0005082072457298636,0.00050820695
58.0,180.0,5.0,2.0,0.0004259819,test,body,0.00042598191066645086,0.00042596716
16.0,720.0,5.0,1.0,0.0006692243,test,body,0.0006692243041470647,0.00066921045
10.0,168.0,5.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
4.0,744.0,7.0,1.0,0.00050221704,test,body,0.0005022170371375978,0.00050224777
61.0,96.0,3.0,1.0,0.0005979602,test,body,0.0005979601992294192,0.0005979478
13.0,464.0,5.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
90.0,96.0,7.0,2.0,0.00066618074,test,body,0.0006661807419732213,0.0006661121
20.0,160.0,5.0,1.0,0.00050820725,test,body,0.0005082072457298636,0.00050820695
68.0,140.0,5.0,2.0,0.0005796788,test,body,0.0005796788027510047,0.0005797143
56.0,88.0,7.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
20.0,224.0,5.0,2.0,0.00035714763,test,body,0.0003571476263459772,0.0003571905
52.0,40.0,3.0,1.0,0.0005730243,test,body,0.0005730243283323944,0.0005730405
16.0,952.0,5.0,2.0,0.0002689893,test,body,0.0002689893008209765,0.0002689777
4.0,264.0,7.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
57.0,88.0,5.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
36.0,48.0,5.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
60.0,176.0,3.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
63.0,56.0,7.0,1.0,0.0005730243,test,body,0.0005730243283323944,0.0005730405
49.0,88.0,3.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
9.0,328.0,3.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
55.0,192.0,7.0,1.0,0.0005947958,test,body,0.0005947957979515195,0.00059484935
47.0,56.0,3.0,1.0,0.0005730243,test,body,0.0005730243283323944,0.0005730405
59.0,64.0,7.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
59.0,88.0,3.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
16.0,312.0,5.0,1.0,0.00051291654,test,body,0.0005129165365360677,0.0005129743
21.0,360.0,3.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
16.0,512.0,7.0,2.0,0.0003243812,test,body,0.0003243811952415854,0.00032440963
63.0,144.0,5.0,1.0,0.00060108665,test,body,0.0006010866491124034,0.0006010463
86.0,48.0,3.0,2.0,0.00066938717,test,body,0.0006693871691823006,0.0006693296
35.0,120.0,7.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
34.0,120.0,5.0,2.0,0.00025387306,test,body,0.0002538730623200536,0.00025395694
12.0,448.0,5.0,1.0,0.00063254935,test,body,0.0006325493450276554,0.00063250726
23.0,80.0,3.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
28.0,208.0,3.0,2.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
8.0,1428.0,3.0,1.0,0.0007129545,test,body,0.0007129544974304736,0.0007129427
40.0,128.0,7.0,1.0,0.0005947958,test,body,0.0005947957979515195,0.00059484935
70.0,48.0,5.0,2.0,0.00066938717,test,body,0.0006693871691823006,0.0006693296
38.0,80.0,3.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
16.0,240.0,7.0,2.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
54.0,40.0,5.0,1.0,0.0005730243,test,body,0.0005730243283323944,0.0005730405
30.0,168.0,7.0,2.0,0.0003243812,test,body,0.0003243811952415854,0.00032440963
13.0,640.0,5.0,1.0,0.0007621877,test,body,0.0007621877011843026,0.0007621541
37.0,88.0,5.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
7.0,264.0,7.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
18.0,64.0,7.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
64.0,160.0,3.0,1.0,0.0009354502,test,body,0.0009354501962661743,0.00093526824
28.0,160.0,5.0,2.0,0.00032906377,test,body,0.0003290637687314302,0.0003290586
68.0,100.0,3.0,2.0,0.0004259819,test,body,0.00042598191066645086,0.00042596716
23.0,168.0,3.0,1.0,0.00050221704,test,body,0.0005022170371375978,0.00050224777
30.0,144.0,5.0,2.0,0.00021605512,test,body,0.00021605512301903218,0.00021604633
80.0,48.0,7.0,2.0,0.00066938717,test,body,0.0006693871691823006,0.0006693296
20.0,360.0,5.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
55.0,144.0,7.0,1.0,0.00060108665,test,body,0.0006010866491124034,0.0006010463
14.0,232.0,5.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
39.0,72.0,7.0,2.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
4.0,744.0,7.0,2.0,0.00035714763,test,body,0.0003571476263459772,0.0003571905
27.0,120.0,3.0,1.0,0.00046781724,test,body,0.0004678172408603132,0.00046780304
60.0,104.0,7.0,2.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
38.0,80.0,7.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
64.0,48.0,5.0,2.0,0.00066938717,test,body,0.0006693871691823006,0.0006693296
7.0,1316.0,5.0,1.0,0.0007129545,test,body,0.0007129544974304736,0.0007129427
27.0,160.0,7.0,2.0,0.0003273653,test,body,0.00032736529828980565,0.00032738975
27.0,176.0,5.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
6.0,1488.0,7.0,1.0,0.00050221704,test,body,0.0005022170371375978,0.00050224777
22.0,120.0,5.0,2.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
9.0,1296.0,5.0,1.0,0.0010923891,test,body,0.001092389109544456,0.0010921531
64.0,144.0,7.0,1.0,0.00060108665,test,body,0.0006010866491124034,0.0006010463
49.0,176.0,3.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
11.0,448.0,3.0,1.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
61.0,144.0,5.0,1.0,0.00060108665,test,body,0.0006010866491124034,0.0006010463
58.0,56.0,5.0,1.0,0.00054519204,test,body,0.0005451920442283154,0.0005451531
4.0,1488.0,3.0,2.0,0.00035714763,test,body,0.0003571476263459772,0.0003571905
49.0,72.0,7.0,2.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
102.0,144.0,3.0,2.0,0.0006629344,test,body,0.0006629343843087554,0.00066289474
16.0,672.0,7.0,1.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
23.0,120.0,7.0,1.0,0.00046781724,test,body,0.0004678172408603132,0.00046780304
47.0,192.0,3.0,1.0,0.0005947958,test,body,0.0005947957979515195,0.00059484935
15.0,136.0,3.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
28.0,58.0,3.0,1.0,0.0012924834,test,body,0.001292483415454626,0.0012920058
40.0,144.0,3.0,2.0,0.0003273653,test,body,0.00032736529828980565,0.00032738975
15.0,784.0,3.0,2.0,0.0002689893,test,body,0.0002689893008209765,0.0002689777
112.0,48.0,3.0,2.0,0.000892106,test,body,0.0008921059779822826,0.0008920222
51.0,56.0,5.0,1.0,0.0005730243,test,body,0.0005730243283323944,0.0005730405
68.0,180.0,5.0,2.0,0.0004259819,test,body,0.00042598191066645086,0.00042596716
53.0,64.0,5.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
120.0,168.0,3.0,2.0,0.0006436574,test,body,0.0006436574039980769,0.0006435898
64.0,88.0,7.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
16.0,336.0,7.0,1.0,0.0004415868,test,body,0.00044158680248074234,0.00044158136
63.0,32.0,5.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
64.0,40.0,3.0,1.0,0.00054519204,test,body,0.0005451920442283154,0.0005451531
12.0,560.0,5.0,1.0,0.0007621877,test,body,0.0007621877011843026,0.0007621541
30.0,176.0,7.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
132.0,168.0,5.0,2.0,0.0006436574,test,body,0.0006436574039980769,0.0006435898
16.0,256.0,5.0,1.0,0.00073462474,test,body,0.0007346247439272702,0.00073451025
20.0,128.0,5.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
18.0,80.0,3.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
124.0,72.0,5.0,2.0,0.0006629344,test,body,0.0006629343843087554,0.00066289474
15.0,464.0,3.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
66.0,72.0,3.0,1.0,0.00051402085,test,body,0.000514020852278918,0.00051404693
38.0,144.0,7.0,2.0,0.0003273653,test,body,0.00032736529828980565,0.00032738975
55.0,72.0,3.0,2.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
59.0,104.0,5.0,2.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
34.0,120.0,3.0,2.0,0.00025387306,test,body,0.0002538730623200536,0.00025395694
16.0,640.0,3.0,2.0,0.0002689893,test,body,0.0002689893008209765,0.0002689777
122.0,96.0,3.0,2.0,0.00066618074,test,body,0.0006661807419732213,0.0006661121
20.0,88.0,5.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
55.0,88.0,3.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
7.0,640.0,3.0,1.0,0.00050820725,test,body,0.0005082072457298636,0.00050820695
17.0,160.0,7.0,1.0,0.00050820725,test,body,0.0005082072457298636,0.00050820695
14.0,192.0,5.0,1.0,0.0006806068,test,body,0.0006806068122386932,0.000680531
9.0,448.0,3.0,2.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
7.0,464.0,3.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
40.0,72.0,3.0,2.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
16.0,408.0,7.0,2.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
55.0,32.0,7.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
58.0,80.0,3.0,1.0,0.00051402085,test,body,0.000514020852278918,0.00051404693
124.0,168.0,5.0,2.0,0.0006436574,test,body,0.0006436574039980769,0.0006435898
42.0,72.0,5.0,1.0,0.00052598736,test,body,0.0005259873578324914,0.0005259651
34.0,56.0,3.0,1.0,0.0005730243,test,body,0.0005730243283323944,0.0005730405
52.0,40.0,7.0,1.0,0.0005730243,test,body,0.0005730243283323944,0.0005730405
48.0,128.0,5.0,2.0,0.00044851645,test,body,0.0004485164536163211,0.00044849436
92.0,96.0,3.0,2.0,0.00066618074,test,body,0.0006661807419732213,0.0006661121
24.0,88.0,3.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
11.0,464.0,3.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
11.0,464.0,5.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
10.0,384.0,7.0,1.0,0.00035714763,test,body,0.0003571476263459772,0.0003571905
32.0,200.0,5.0,1.0,0.00069606514,test,body,0.0006960651371628046,0.00069602206
11.0,336.0,5.0,1.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
35.0,64.0,5.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
39.0,88.0,3.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
49.0,144.0,7.0,1.0,0.00060108665,test,body,0.0006010866491124034,0.0006010463
18.0,336.0,3.0,2.0,0.00035714763,test,body,0.0003571476263459772,0.0003571905
66.0,56.0,3.0,1.0,0.00051402085,test,body,0.000514020852278918,0.00051404693
61.0,192.0,3.0,1.0,0.0005947958,test,body,0.0005947957979515195,0.00059484935
53.0,192.0,7.0,1.0,0.0005947958,test,body,0.0005947957979515195,0.00059484935
72.0,144.0,3.0,2.0,0.0007561594,test,body,0.0007561594247817993,0.00075607724
52.0,128.0,5.0,2.0,0.0003243812,test,body,0.0003243811952415854,0.00032440963
64.0,112.0,3.0,1.0,0.00051402085,test,body,0.000514020852278918,0.00051404693
14.0,480.0,3.0,2.0,0.00039837463,test,body,0.00039837462827563286,0.00039843324
16.0,128.0,3.0,1.0,0.0004712281,test,body,0.00047122809337452054,0.0004712595
13.0,600.0,5.0,1.0,0.0007621877,test,body,0.0007621877011843026,0.0007621541
110.0,144.0,5.0,2.0,0.0006629344,test,body,0.0006629343843087554,0.00066289474
37.0,64.0,3.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
61.0,144.0,5.0,2.0,0.0003273653,test,body,0.00032736529828980565,0.00032738975
12.0,208.0,5.0,1.0,0.0005730243,test,body,0.0005730243283323944,0.0005730405
24.0,208.0,7.0,2.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
14.0,136.0,5.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
64.0,88.0,3.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
48.0,88.0,5.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
17.0,480.0,5.0,2.0,0.00039837463,test,body,0.00039837462827563286,0.00039843324
15.0,896.0,5.0,2.0,0.0002689893,test,body,0.0002689893008209765,0.0002689777
54.0,88.0,7.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
34.0,200.0,5.0,2.0,0.00021605512,test,body,0.00021605512301903218,0.00021604633
15.0,136.0,5.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
57.0,64.0,7.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
37.0,88.0,3.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
110.0,48.0,7.0,2.0,0.00066938717,test,body,0.0006693871691823006,0.0006693296
58.0,144.0,5.0,2.0,0.00036454806,test,body,0.00036454806104302406,0.00036458092
114.0,144.0,3.0,2.0,0.0006629344,test,body,0.0006629343843087554,0.00066289474
5.0,960.0,5.0,1.0,0.00050820725,test,body,0.0005082072457298636,0.00050820695
10.0,384.0,5.0,1.0,0.00035714763,test,body,0.0003571476263459772,0.0003571905
11.0,288.0,3.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
25.0,104.0,7.0,1.0,0.0005730243,test,body,0.0005730243283323944,0.0005730405
